Name,Phone,Email,Email,Website,Address,Source
Storage Station,Public & Commercial Warehouses,(973) 846-4014,,,"1867 Greenwood Lake Tpke, 1867 Greenwood Lake Tpke,  West Milford, NJ 07480", Yellow Page
H Castellanos Distributo,Public & Commercial Warehouses,(973) 472-3150,,,"190 Passaic St, 190 Passaic St,  Passaic, NJ 07055", Yellow Page
Store Space Self Storage,"Self Storage, Automobile Storage, Business Documents & Records-Storage & Management",(201) 380-6007, L099@storespace.com,https://www.storespace.com/,"51 Broad Ave, 51 Broad Ave,  Fairview, NJ 07022", Yellow Page
Storage Post Self Storage,"Self Storage, Automobile Storage, Boat Storage",(973) 988-5949, lindensouth@storagepost.com,https://www.storagepost.com/locations/new-jersey/linden-south?y_source=1_MzU5Mzc1OTQtNTUzLWxvY2F0aW9uLndlYnNpdGU%3D,"1051 Edward St, 1051 Edward St,  Linden, NJ 07036", Yellow Page
Prime Storage,"Self Storage, Movers & Full Service Storage, Public & Commercial Warehouses",(856) 746-4744, nj18@goprimegroup.com,https://primestorage.com/locations/nj/berlin/NJ18,"294 S White Horse Pike, 294 S White Horse Pike,  Berlin, NJ 08009", Yellow Page
"Devon Self Storage Hazlet, New Jersey","Self Storage, Movers & Full Service Storage, Public & Commercial Warehouses",(848) 202-3133, marketing@devonselfstorage.com,https://www.devonselfstorage.com/storage-locations/nj/hazlet/3434-state-route-35,"3434 New Jersey 35, 3434 New Jersey 35,  Hazlet, NJ 07730", Yellow Page
Tops Warehouse & Distribution,Public & Commercial Warehouses,(609) 587-9777,,,"1980 E State, 1980 E State,  Trenton, NJ 08619", Yellow Page
LocalStorage,"Self Storage, Public & Commercial Warehouses, Storage Household & Commercial",(877) 905-6225,,https://www.thelocalstoragegroup.com/231-e-lake-road-pilesgrove-nj-08098,"231 E Lake Rd, 231 E Lake Rd,  Pilesgrove, NJ 08098", Yellow Page
Storage Post Self Storage,"Self Storage, Business Documents & Records-Storage & Management, Public & Commercial Warehouses",(908) 257-0604,,https://www.storagepost.com/locations/new-jersey/elizabeth?y_source=1_NDU2NDMxMjUtNTUzLWxvY2F0aW9uLndlYnNpdGU%3D,"1189 Magnolia Ave, 1189 Magnolia Ave,  Elizabeth, NJ 07201", Yellow Page
Freight Rework Services," Logistics, Business & Trade Organizations, Container Freight Service",(833) 562-3349, freightrework@gmail.com,http://www.freightrework.com/,"160 Essex Ave E, 160 Essex Ave E,  Avenel, NJ 07001", Yellow Page
Crate & Barrel Warehouse,Public & Commercial Warehouses,(609) 573-3232,,https://www.crateandbarrel.com/stores/philadelphia-cross-dock/str185,"1151 Commerce Blvd, 1151 Commerce Blvd,  Logan Township, NJ 08085", Yellow Page
Homestead Carpets Inc,Public & Commercial Warehouses,(856) 742-9170,,http://homesteadcarpetsinc.com/,"551 Brick St, 551 Brick St,  Gloucester City, NJ 08030", Yellow Page
Store Space Self Storage,"Storage Household & Commercial, Moving Services-Labor & Materials, Public & Commercial Warehouses",(908) 365-0977, l115@storespace.com,https://www.storespace.com/,"141 Us Highway 206, 141 Us Highway 206,  Hillsborough, NJ 08844", Yellow Page
Delta Self Storage - Bayonne,"Self Storage, Automobile Storage, Public & Commercial Warehouses",(201) 903-4884, infobayonne@deltaselfstorage.com,https://www.deltastorage.com/locations/bayonne-nj-07002,"71 New Hook Rd, 71 New Hook Rd,  Bayonne, NJ 07002", Yellow Page
Columbia Self Storage,"Self Storage, Public & Commercial Warehouses, Storage Household & Commercial",(862) 348-2239,,https://www.columbiaselfstorage.com/3752-park-ave-south-plainfield-nj-07080,"3752 Park Ave, 3752 Park Ave,  South Plainfield, NJ 07080", Yellow Page
ReadySpaces,"Public & Commercial Warehouses, Self Storage",(201) 479-2629,,https://readyspaces.com/location/north-jersey/north-bergen,"7001 Anpesil Dr, 7001 Anpesil Dr,  North Bergen, NJ 07047", Yellow Page
Iron Door Self Storage,"Self Storage, Movers & Full Service Storage, Public & Commercial Warehouses",(640) 333-0412,,https://irondoorstorage.com/storage-units/nj/cape-may-court-house/north-wildwood-blvd,"500 N Wildwood Rd, 500 N Wildwood Rd,  Cape May Court House, NJ 08210", Yellow Page
Demark Global Logis NJ,Public & Commercial Warehouses,(908) 486-3520,,,"1 Kate May St, 1 Kate May St,  Harrison, NJ 07029", Yellow Page
Ryder Relocations,"Movers, Public & Commercial Warehouses, Self Storage",(973) 705-6084,,https://ryderrelocations.com/contact-us,"225 Us Highway 46, 225 Us Highway 46,  Totowa, NJ 07512", Yellow Page
Coastline Self Storage,"Self Storage, Public & Commercial Warehouses, Storage Household & Commercial",(609) 460-4211,,https://www.accessselfstorage.com/self-storage-locations/new-jersey/3115-route-9,"3115 Route 9 S, 3115 Route 9 S,  Rio Grande, NJ 08242", Yellow Page
ITG Fulfillment,Public & Commercial Warehouses,(202) 931-3446,,https://itgfulfillment.com/,"24 Beckwith Ave, 24 Beckwith Ave,  Paterson, NJ 07503", Yellow Page
Bob's Discount Furniture Warehouse,Public & Commercial Warehouses,(848) 801-1102,,https://www.mybobs.com/,"150 Old New Brunswick Rd, 150 Old New Brunswick Rd,  Piscataway, NJ 08854", Yellow Page
Quantix,Public & Commercial Warehouses,(908) 203-9116,,https://www.mspack.com/locations-NJ.html,"152 Us Highway 206, 152 Us Highway 206,  Hillsborough, NJ 08844", Yellow Page
Speedwell Targets,Public & Commercial Warehouses,(908) 355-8600,,https://www.speedwelltargets.com/aboutus.asp,"869 State Route 12, 869 State Route 12,  Frenchtown, NJ 08825", Yellow Page
Barnegat Bay Self Storage,"Self Storage, Movers, Moving Equipment Rental",(609) 294-6500, info@barnegatbayselfstorage.com,http://www.barnegatbayselfstorage.com/,"634 Us Highway 9, 634 Us Highway 9,  Little Egg Harbor Twp, NJ 08087", Yellow Page
State Warehouse South,Public & Commercial Warehouses,(201) 868-3424,,,"6021 Kennedy Blvd, 6021 Kennedy Blvd,  North Bergen, NJ 07047", Yellow Page
Ardi Express,"Logistics, Public & Commercial Warehouses",(951) 465-5212,,http://ardiexpress.com/,"2 Cooperation Row, 2 Cooperation Row,  Edison, NJ 08817", Yellow Page
Prompt Warehousing Nj Inc,Public & Commercial Warehouses,(201) 858-7186,,,"53 Hook Rd, 53 Hook Rd,  Bayonne, NJ 07002", Yellow Page
Metro Self Storage - Mount Laurel,"Self Storage, Public & Commercial Warehouses, Storage Household & Commercial",(856) 319-5777, metroml@metrostorage.com,http://www.metrostorage.com/locations/nj/mount-laurel/metro-self-storage-mt-laurel,"2902 State Highway 38, 2902 State Highway 38,  Mount Laurel, NJ 08054", Yellow Page
Ziyad Brothers Warehouse,Public & Commercial Warehouses,(732) 952-4010,,https://www.ziyad.com/,"850 Randolph Rd, 850 Randolph Rd,  Somerset, NJ 08873", Yellow Page
Columbia Self Storage,"Self Storage, Public & Commercial Warehouses, Storage Household & Commercial",(216) 510-9032,,https://www.columbiaselfstorage.com/1-terminal-rd-lyndhurst-nj-07071,"1 Terminal Rd, 1 Terminal Rd,  Lyndhurst, NJ 07071", Yellow Page
Warehousing Plus Inc,Public & Commercial Warehouses,(973) 200-2060,,http://4ontime.com/,"60 Chapin Rd, 60 Chapin Rd,  Pine Brook, NJ 07058", Yellow Page
Ryder Relocations,"Movers, Public & Commercial Warehouses, Self Storage",(862) 684-5022,,https://ryderrelocations.com/,"30 Sherwood Ln Ste 6, 30 Sherwood Ln Ste 6,  Fairfield, NJ 07004", Yellow Page
Ready Warehousing & Logistics LLC,"Public & Commercial Warehouses, Local Trucking Service, Logistics",(201) 725-2994, contact@ready2018.com,http://www.ready2018.com/,"125 Seaview Dr, 125 Seaview Dr,  Secaucus, NJ 07094", Yellow Page
Galvan Racks & Shelving Installation,Public & Commercial Warehouses,(862) 300-8507,,https://storagenewarknj.com/,"246 4th St, 246 4th St,  Newark, NJ 07107", Yellow Page
Prime Storage,"Self Storage, Public & Commercial Warehouses, Storage Household & Commercial",(551) 296-7930, nj28@goprimegroup.com,https://primestorage.com/locations/nj/union-city/NJ28,"3322 Hudson Ave, 3322 Hudson Ave,  Union City, NJ 07087", Yellow Page
Prime Storage,"Self Storage, Public & Commercial Warehouses, Storage Household & Commercial",(973) 406-4110, nj24@goprimegroup.com,https://primestorage.com/locations/nj/newark/NJ24,"200 Mount Pleasant Ave, 200 Mount Pleasant Ave,  Newark, NJ 07104", Yellow Page
Prime Storage,"Self Storage, Public & Commercial Warehouses, Storage Household & Commercial",(551) 210-8950, nj25@goprimegroup.com,https://primestorage.com/locations/nj/teaneck/NJ25,"123 W Tryon Ave, 123 W Tryon Ave,  Teaneck, NJ 07666", Yellow Page
Prime Storage,"Self Storage, Public & Commercial Warehouses, Storage Household & Commercial",(551) 310-2920, nj26@goprimegroup.com,https://primestorage.com/locations/nj/jersey-city/NJ26,"190 Baldwin Ave, 190 Baldwin Ave,  Jersey City, NJ 07306", Yellow Page
Prime Storage,"Self Storage, Public & Commercial Warehouses, Storage Household & Commercial",(551) 239-8480, nj27@goprimegroup.com,https://primestorage.com/locations/nj/jersey-city/NJ27,"315 Coles St, 315 Coles St,  Jersey City, NJ 07310", Yellow Page
Fusion Warehouse Inc,Public & Commercial Warehouses,(201) 766-6262,,,"2207 Summit Ave, 2207 Summit Ave,  Union City, NJ 07087", Yellow Page
Dini Warehouse NJ,Public & Commercial Warehouses,(732) 575-9941,,,"1876 Route 9, 1876 Route 9,  Toms River, NJ 08755", Yellow Page
Mattress Firm Warehouse,Public & Commercial Warehouses,(609) 208-2368, 166800@mfrm.com,https://www.mattressfirm.com/,"11 Applegate Dr, 11 Applegate Dr,  Robbinsville, NJ 08691", Yellow Page
International Sea & Air Shipping,Public & Commercial Warehouses,(516) 492-3715,,https://internationalmoving.com/,"4800 W Side Ave, 4800 W Side Ave,  North Bergen, NJ 07047", Yellow Page
Titan Fulfillment,"Logistics, Computer Software & Services-Wholesale, Public & Commercial Warehouses",(844) 601-2444, info@titanfulfillment.com,https://www.titanfulfillment.com/,"4 Timber Ln, 4 Timber Ln,  Marlboro, NJ 07746", Yellow Page
Humble Warehouse & Distribution Co,"Public & Commercial Warehouses, Self Storage",(732) 364-3038,,https://www.humble3pl.com/,"1890 Swarthmore Ave, 1890 Swarthmore Ave,  Lakewood, NJ 08701", Yellow Page
Drive-Up Storage,"Self Storage, Boat Storage, Public & Commercial Warehouses",(914) 740-7600, longbranch@drive-upstorage.com,https://www.drive-upstorage.com/drive-up-storage-long-branch,"228 Willow Ave, 228 Willow Ave,  Long Branch, NJ 07740", Yellow Page
TKG Components,Public & Commercial Warehouses,(609) 730-1501,,https://tkgcomponents.com/contact-us,"55 State Highway 31, 55 State Highway 31,  Pennington, NJ 08534", Yellow Page
Bell Tower Self Storage, Public & Commercial Warehouses,(973) 956-9302, info@belltowerselfstorage.com,http://www.belltowerselfstorage.com/,"45 Kossuth St, 45 Kossuth St,  Haledon, NJ 07508", Yellow Page
Eppy's Tool & Equipment Warehouse,Public & Commercial Warehouses,(732) 942-3700,,https://www.eppys.com/contact-us,"2777 Us Highway 9, 2777 Us Highway 9,  Howell, NJ 07731", Yellow Page
Standard Warehouse,Public & Commercial Warehouses,(856) 488-0430,,http://stechgroup.com/,"8501 River Rd, 8501 River Rd,  Pennsauken, NJ 08110", Yellow Page
San Antonio Warehouse,Public & Commercial Warehouses,(908) 282-6299,,,"561 Magnolia Ave, 561 Magnolia Ave,  Elizabethport, NJ 07206", Yellow Page
Capacity LLC,Public & Commercial Warehouses,(732) 745-7770,,https://www.capacityllc.com/,"1112 Corporate Rd, 1112 Corporate Rd,  North Brunswick, NJ 08902", Yellow Page
Middle Atlantic Warehouse Distributor Inc,Public & Commercial Warehouses,(856) 722-7500,,http://www.uniselectusa.com/,"1501 Glen Ave, 1501 Glen Ave,  Moorestown, NJ 08057", Yellow Page
Stratus Services Group Inc,Public & Commercial Warehouses,(609) 278-3311,,,"1086 S Broad St, 1086 S Broad St,  Trenton, NJ 08611", Yellow Page
Fleming Construction,"General Contractors, Basement Contractors, Building Contractors",(908) 852-6996,,https://flemingconstruction.com/,"55 Kings Hwy, 55 Kings Hwy,  Long Valley, NJ 07853", Yellow Page
P C Warehouse,Public & Commercial Warehouses,(201) 818-3373,,,"875 State Rt 17 Ste 5, 875 State Rt 17 Ste 5,  Ramsey, NJ 07446", Yellow Page
A Safe Keeping Self Storage,"Self Storage, Public & Commercial Warehouses, Storage Household & Commercial",(609) 463-1100, cmch.office@goprimegroup.com,https://www.storagesense.com/location/USA/NJ/Cape-May-Court-House/sense-cape-may-rt-9,"1007 Route 9 S, 1007 Route 9 S,  Cape May Court House, NJ 08210", Yellow Page
Millennium Overseas Limite,Public & Commercial Warehouses,(732) 819-0053,,,"207 Meadow Rd, 207 Meadow Rd,  Edison, NJ 08817", Yellow Page
V & V Warehouse Sales,Public & Commercial Warehouses,(732) 388-3939,,,"622 W Inman Ave, 622 W Inman Ave,  Rahway, NJ 07065", Yellow Page
Classic Moving & Storage,"Movers & Full Service Storage, Movers, Moving Services-Labor & Materials",(732) 286-1999,,,"1400 Industrial Way Ste 1, 1400 Industrial Way Ste 1,  Toms River, NJ 08755", Yellow Page
S N S Worldwide,Public & Commercial Warehouses,(908) 862-5700,,,"1320 W Blancke St, 1320 W Blancke St,  Linden, NJ 07036", Yellow Page
Warehouse Service,"Public & Commercial Warehouses, Storage Household & Commercial",(856) 365-0333,,http://warehouseservice.com/,"1501 Admiral Wilson Blvd, 1501 Admiral Wilson Blvd,  Pennsauken, NJ 08109", Yellow Page
Belmar Self Storage,"Storage Household & Commercial, Movers & Full Service Storage, Public & Commercial Warehouses",(732) 556-0015,,http://www.belmarstorage.com/,"713 13th Ave, 713 13th Ave,  Belmar, NJ 07719", Yellow Page
Andre Romanelli Inc,Public & Commercial Warehouses,(973) 777-1377,,,"153 Linden St, 153 Linden St,  Passaic, NJ 07055", Yellow Page
Ambiance At Hackensack,"Public & Commercial Warehouses, Construction Estimates",(201) 343-0786,,http://thinkkaplan.com/,"54 Polifly Rd, 54 Polifly Rd,  Hackensack, NJ 07601", Yellow Page
City Closet Storage,"Storage Household & Commercial, Public & Commercial Warehouses, Truck Rental",(908) 687-8388,,http://cityclosetstorage.com/,"2395 Springfield Ave, 2395 Springfield Ave,  Vauxhall, NJ 07088", Yellow Page
Malatesta Frank,Public & Commercial Warehouses,(973) 742-1525,,,"61 Iowa Ave, 61 Iowa Ave,  Paterson, NJ 07503", Yellow Page
East Coast Storage Equipment," Industrial Equipment & Supplies, Material Handling Equipment, Public & Commercial Warehouses",(609) 893-8900, info@ecseco.com,,"154 Juliustown Rd, 154 Juliustown Rd,  Browns Mills, NJ 08015", Yellow Page
Quality Warehouse & Distribution Co Inc,Public & Commercial Warehouses,(908) 282-4437,,,"228 N Ave E, 228 N Ave E,  Elizabeth, NJ 07201", Yellow Page
AAA Storage Depot,"Storage Household & Commercial, Public & Commercial Warehouses",(888) 918-9800,,,"1500 Jersey St, 1500 Jersey St,  South Plainfield, NJ 07080", Yellow Page
Consumer Resourse Warehouse,Public & Commercial Warehouses,(856) 365-9300,,,"2201 Mount Ephraim Ave, 2201 Mount Ephraim Ave,  Camden, NJ 08104", Yellow Page
Test Technology Inc Warehouse,Public & Commercial Warehouses,(856) 596-1215,,http://testtech.com/,"4 E Stow Rd, 4 E Stow Rd,  Evesham, NJ 08053", Yellow Page
Warehouse Investments,Public & Commercial Warehouses,(856) 486-0738,,,"500 Griffith Morgan Ln, 500 Griffith Morgan Ln,  Pennsauken, NJ 08110", Yellow Page
Automated Distribution System,Public & Commercial Warehouses,(732) 287-8900,,,"250 Carter Dr, 250 Carter Dr,  Edison, NJ 08817", Yellow Page
Keenan Brothers Warehouse,Public & Commercial Warehouses,(201) 794-1055,,,"48 Bushes Ln, 48 Bushes Ln,  Elmwood Park, NJ 07407", Yellow Page
Frenchpark Warehouse,Public & Commercial Warehouses,(201) 332-5406,,,"855 Garfield Ave, 855 Garfield Ave,  Jersey City, NJ 07305", Yellow Page
Hall's Warehouse Corp,Public & Commercial Warehouses,(732) 339-9407,,,"100 Saw Mill Pond Rd, 100 Saw Mill Pond Rd,  Edison, NJ 08817", Yellow Page
Lock & Leave,"Boat Storage, Boat Yards, Public & Commercial Warehouses",(609) 597-1090,,http://lockandleaveselfstorage.net/,"800 N Main St, 800 N Main St,  Manahawkin, NJ 08050", Yellow Page
American Mech-Tech,Public & Commercial Warehouses,(973) 785-1270, a1autoglassco@gmail.com,http://www.a1plusautoglass.com/,"86 Lackawanna Ave, 86 Lackawanna Ave,  Woodland Park, NJ 07424", Yellow Page
F A O Schwarz Warehouse,Public & Commercial Warehouses,(732) 302-9846,,,"500 Pierce St, 500 Pierce St,  Somerset, NJ 08873", Yellow Page
Rosenthal USA Ltd,Public & Commercial Warehouses,(201) 804-8000,,https://www.rosenthalusa-shop.com/en-us/about-rosenthal.html,"355 Michele Pl, 355 Michele Pl,  Carlstadt, NJ 07072", Yellow Page
Samson Self Storage,"Storage Household & Commercial, Public & Commercial Warehouses, Self Storage",(732) 222-8712,,https://www.samsonstorage.com/newjersey,"610 Joline Ave, 610 Joline Ave,  Long Branch, NJ 07740", Yellow Page
Fabric Warehouse,Public & Commercial Warehouses,(732) 882-0007, mb@mbeckerco.com,http://fabricwarehousedirect.com/,"970 New Brunswick Ave, 970 New Brunswick Ave,  Rahway, NJ 07065", Yellow Page
Security & Warehouse Distribution,Public & Commercial Warehouses,(201) 997-7629, rmalatesta@effectivealarms.com,,"590 Belleville Tpke Bldg 29, 590 Belleville Tpke Bldg 29,  Kearny, NJ 07032", Yellow Page
Eviromental Waste Management Warehouse,Public & Commercial Warehouses,(973) 402-9660,,,"85 Fulton St, 85 Fulton St,  Boonton, NJ 07005", Yellow Page
American International Warehouse Inc,Public & Commercial Warehouses,(732) 248-0408,,,"50 Distribution Blvd, 50 Distribution Blvd,  Edison, NJ 08817", Yellow Page
Camden International Commodities,Public & Commercial Warehouses,(856) 964-0100,,,"1200 Ferry Ave, 1200 Ferry Ave,  Camden, NJ 08104", Yellow Page
IBS Comprecore,"Storage Household & Commercial, Public & Commercial Warehouses",(609) 695-5400,,http://ibscomprecoreusa.com/,"1561 N Olden Avenue Ext, 1561 N Olden Avenue Ext,  Ewing, NJ 08638", Yellow Page
Flexible Warehousing,Public & Commercial Warehouses,(908) 587-1480, sosflexwhse@optonline.net,https://www.flexiblewarehousing.com/merchandise,"2025 E Linden Ave, 2025 E Linden Ave,  Linden, NJ 07036", Yellow Page
Downtown Warehouse,Public & Commercial Warehouses,(718) 875-6527,,,"81 Willoughby St, 81 Willoughby St,  Newark, NJ 07112", Yellow Page
Standard Warehouse & Dstrbtng,Public & Commercial Warehouses,(856) 665-0822,,,"37th River Rd, 37th River Rd,  Pennsauken, NJ 08110", Yellow Page
Martinez De Dios Rolando,Public & Commercial Warehouses,(973) 773-3003,,,"141 3rd St, 141 3rd St,  Passaic, NJ 07055", Yellow Page
CSD International,Public & Commercial Warehouses,(732) 636-7000,,http://www.internationalbarnyc.com/,"6 Self Blvd, 6 Self Blvd,  Carteret, NJ 07008", Yellow Page
Saddle Creek Corp,"Self Storage, Public & Commercial Warehouses",(609) 499-5895,,,"1100 John Galt Way, 1100 John Galt Way,  Burlington, NJ 08016", Yellow Page
